year,night,bat,roost,sexage,minute
2021,168,309,A,young female,74
2021,168,38,A,old female,74
2021,168,27,A,old female,73
2021,168,280,A,old female,72
2021,168,291,B,old female,70
2021,168,99,A,old female,65
2021,168,92,A,old female,65
2021,168,82,A,old female,62
2021,168,336,B,young female,61
2021,168,327,B,young female,60
2021,168,336,B,young female,60
2021,168,291,B,old female,59
2021,168,281,A,old female,59
2021,168,13,B,old female,56
2021,168,291,A,old female,55
2021,168,116,B,old female,55
2021,168,293,B,young female,54
2021,168,319,B,young female,54
2021,168,291,B,old female,54
2021,168,319,B,young female,53
2021,168,291,B,old female,53
2021,168,349,B,young female,53
2021,168,349,B,young female,52
2021,168,319,B,young female,52
2021,168,319,B,young female,51
2021,168,95,A,old female,51
2021,168,119,B,young female,51
2021,168,126,A,old female,50
2021,168,104,A,old female,48
2021,168,208,B,old female,48
2021,168,292,A,old female,44
2021,168,292,A,old female,43
2021,169,291,B,old female,72
2021,169,33,B,old female,72
2021,169,103,B,old female,70
2021,169,47,B,old female,70
2021,169,309,A,young female,69
2021,169,58,A,old female,66
2021,169,249,A,young female,66
2021,169,256,B,young female,66
2021,169,47,B,old female,64
2021,169,88,B,old female,63
2021,169,319,A,young female,60
2021,169,307,A,old female,60
2021,169,365,B,young female,60
2021,169,82,A,old female,60
2021,169,103,B,old female,59
2021,169,281,A,old female,58
2021,169,327,B,young female,58
2021,169,13,B,old female,57
2021,169,95,A,old female,56
2021,169,291,B,old female,56
2021,169,143,A,old female,55
2021,169,291,B,old female,55
2021,169,99,A,old female,55
2021,169,99,A,old female,54
2021,169,336,B,young female,53
2021,169,92,A,old female,53
2021,169,327,B,young female,51
2021,169,312,B,young female,51
2021,169,293,B,young female,50
2021,169,116,B,old female,45
2021,169,104,A,old female,43
2021,169,292,A,old female,40
2021,169,119,B,young female,39
2021,169,119,B,young female,38
2021,170,301,A,young female,74
2021,170,238,A,young female,73
2021,170,88,B,old female,67
2021,170,88,B,old female,65
2021,170,205,A,old female,65
2021,170,88,B,old female,64
2021,170,47,B,old female,63
2021,170,88,B,old female,62
2021,170,9,A,old female,62
2021,170,38,A,old female,61
2021,170,126,A,old female,58
2021,170,365,B,young female,54
2021,170,293,B,young female,53
2021,170,365,B,young female,53
2021,170,349,B,young female,52
2021,170,327,B,young female,52
2021,170,95,A,old female,51
2021,170,46,B,young female,51
2021,170,74,A,old female,49
2021,170,157,A,young female,48
2021,170,327,B,young female,45
2021,170,46,B,young female,45
2021,170,99,A,old female,45
2021,170,13,B,old female,44
2021,170,312,B,young female,43
2021,170,116,B,old female,42
2021,170,208,B,old female,39
2021,170,336,B,young female,36
2021,171,112,A,old female,69
2021,171,47,B,old female,68
2021,171,244,A,young female,68
2021,171,64,A,old female,68
2021,171,312,B,young female,67
2021,171,256,B,young female,64
2021,171,312,B,young female,64
2021,171,309,A,young female,63
2021,171,123,A,old female,62
2021,171,312,B,young female,62
2021,171,312,B,young female,61
2021,171,319,B,young female,60
2021,171,319,B,young female,59
2021,171,319,B,young female,58
2021,171,327,B,young female,52
2021,171,365,B,young female,52
2021,171,184,A,old female,51
2021,171,99,A,old female,49
2021,171,299,A,young female,47
2021,171,58,A,old female,46
2021,171,95,A,old female,46
2021,171,27,A,old female,45
2021,171,280,A,old female,43
2021,171,88,B,old female,42
2021,171,336,B,young female,41
2021,171,88,B,old female,41
2021,171,293,B,young female,41
2021,171,119,B,young female,36
2021,171,104,A,old female,34
2021,171,92,A,old female,34
2021,171,205,A,old female,32
2021,171,116,B,old female,31
2021,171,349,B,young female,31
2021,171,208,B,old female,30
2021,172,312,B,young female,74
2021,172,99,A,old female,71
2021,172,205,A,old female,71
2021,172,309,A,young female,70
2021,172,238,A,young female,62
2021,172,95,A,old female,62
2021,172,44,B,old female,61
2021,172,319,B,young female,60
2021,172,319,B,young female,59
2021,172,33,B,old female,59
2021,172,33,B,old female,58
2021,172,307,A,old female,58
2021,172,299,A,young female,57
2021,172,58,A,old female,55
2021,172,307,A,old female,54
2021,172,307,A,old female,52
2021,172,280,A,old female,52
2021,172,88,B,old female,52
2021,172,38,A,old female,51
2021,172,74,A,old female,50
2021,172,27,A,old female,50
2021,172,256,B,young female,49
2021,172,281,A,old female,49
2021,172,82,A,old female,49
2021,172,94,A,young female,46
2021,172,293,B,young female,45
2021,172,293,B,young female,44
2021,172,307,A,old female,44
2021,172,293,B,young female,43
2021,172,365,B,young female,43
2021,172,307,A,old female,42
2021,172,249,A,young female,39
2021,172,336,B,young female,39
2021,172,116,B,old female,38
2021,172,307,A,old female,37
2021,172,119,B,young female,35
2021,172,307,A,old female,33
2021,172,208,B,old female,33
2021,172,307,A,old female,32
2021,172,249,A,young female,31
2021,172,307,A,old female,31
2021,173,312,B,young female,74
2021,173,365,B,young female,74
2021,173,44,B,old female,74
2021,173,103,B,old female,74
2021,173,103,B,old female,73
2021,173,312,B,young female,73
2021,173,256,B,young female,73
2021,173,312,B,young female,72
2021,173,157,A,young female,69
2021,173,130,B,old female,66
2021,173,319,B,young female,66
2021,173,327,B,young female,66
2021,173,27,A,old female,65
2021,173,112,A,old female,65
2021,173,46,B,young female,64
2021,173,184,A,old female,64
2021,173,95,A,old female,61
2021,173,238,A,young female,60
2021,173,281,A,old female,59
2021,173,74,A,old female,58
2021,173,92,A,old female,56
2021,173,82,A,old female,53
2021,173,293,B,young female,48
2021,173,119,B,young female,47
2021,173,116,B,old female,44
2021,173,88,B,old female,44
2021,173,208,B,old female,43
2021,173,126,A,old female,42
2021,173,336,B,young female,37
2021,174,365,B,young female,73
2021,174,74,B,old female,73
2021,174,123,B,old female,70
2021,174,47,B,old female,70
2021,174,349,B,young female,68
2021,174,281,A,old female,67
2021,174,249,A,young female,66
2021,174,280,A,old female,64
2021,174,327,B,young female,64
2021,174,319,B,young female,63
2021,174,327,B,young female,63
2021,174,327,B,young female,62
2021,174,319,B,young female,62
2021,174,184,A,old female,61
2021,174,94,A,young female,59
2021,174,64,A,old female,59
2021,174,33,B,old female,57
2021,174,44,B,old female,56
2021,174,256,B,young female,55
2021,174,88,B,old female,52
2021,174,256,B,young female,52
2021,174,349,B,young female,48
2021,174,299,A,young female,44
2021,174,95,A,old female,44
2021,174,13,B,old female,43
2021,174,104,B,old female,42
2021,174,38,A,old female,42
2021,174,116,B,old female,42
2021,174,116,B,old female,41
2021,174,293,B,young female,40
2021,174,82,A,old female,39
2021,174,157,A,young female,37
2021,174,208,B,old female,35
2021,174,208,B,old female,34
2021,174,336,B,young female,33
2021,174,336,B,young female,32
2021,174,126,A,old female,31
2021,174,119,B,young female,30
2021,175,44,B,old female,72
2021,175,44,B,old female,68
2021,175,319,B,young female,68
2021,175,319,B,young female,67
2021,175,47,B,old female,67
2021,175,47,B,old female,66
2021,175,74,B,old female,65
2021,175,130,B,old female,61
2021,175,46,B,young female,61
2021,175,38,A,old female,61
2021,175,205,A,old female,60
2021,175,46,B,young female,60
2021,175,184,A,old female,60
2021,175,64,A,old female,60
2021,175,327,B,young female,60
2021,175,46,B,young female,59
2021,175,280,A,old female,55
2021,175,88,B,old female,53
2021,175,256,B,young female,53
2021,175,88,B,old female,52
2021,175,256,B,young female,52
2021,175,19,A,old female,51
2021,175,27,A,old female,47
2021,175,299,A,young female,47
2021,175,13,B,old female,44
2021,175,293,B,young female,41
2021,175,92,A,old female,36
2021,175,119,B,young female,36
2021,175,116,B,old female,34
2021,175,104,B,old female,34
2021,175,208,B,old female,33
2021,175,336,B,young female,32
2021,176,47,B,old female,71
2021,176,47,B,old female,70
2021,176,184,A,old female,68
2021,176,64,A,old female,67
2021,176,103,B,old female,66
2021,176,103,B,old female,65
2021,176,20,B,old female,64
2021,176,319,B,young female,64
2021,176,205,A,old female,63
2021,176,312,B,young female,62
2021,176,46,B,young female,55
2021,176,46,B,young female,54
2021,176,130,B,old female,54
2021,176,327,B,young female,53
2021,176,327,B,young female,52
2021,176,327,B,young female,50
2021,176,256,B,young female,48
2021,176,123,B,old female,47
2021,176,280,A,old female,43
2021,176,256,B,young female,42
2021,176,256,B,young female,41
2021,176,281,A,old female,41
2021,176,88,B,old female,41
2021,176,19,A,old female,38
2021,176,299,A,young female,38
2021,176,74,B,old female,37
2021,176,74,B,old female,36
2021,176,293,B,young female,36
2021,176,365,B,young female,33
2021,176,94,A,young female,33
2021,176,116,B,old female,30
2021,177,20,B,old female,72
2021,177,184,A,old female,71
2021,177,20,B,old female,71
2021,177,130,B,old female,71
2021,177,319,B,young female,66
2021,177,319,B,young female,65
2021,177,46,B,young female,64
2021,177,47,B,old female,60
2021,177,63,A,old female,60
2021,177,47,B,old female,58
2021,177,256,B,young female,57
2021,177,99,A,old female,56
2021,177,13,B,old female,55
2021,177,327,B,young female,55
2021,177,123,B,old female,55
2021,177,64,A,old female,50
2021,177,293,B,young female,47
2021,177,74,B,old female,47
2021,177,19,A,old female,45
2021,177,38,A,old female,45
2021,177,92,A,old female,43
2021,177,95,A,old female,43
2021,177,88,B,old female,42
2021,177,281,A,old female,39
2021,177,336,B,young female,35
2021,177,119,B,young female,35
2021,177,119,B,young female,34
2021,177,280,A,old female,34
2021,177,116,B,old female,30
2021,178,46,B,young female,74
2021,178,103,B,old female,74
2021,178,312,B,young female,74
2021,178,312,B,young female,73
2021,178,103,B,old female,71
2021,178,312,B,young female,71
2021,178,312,B,young female,70
2021,178,103,B,old female,70
2021,178,118,A,old female,66
2021,178,92,A,old female,62
2021,178,319,B,young female,61
2021,178,123,B,old female,61
2021,178,327,B,young female,60
2021,178,327,B,young female,59
2021,178,20,B,old female,52
2021,178,256,B,young female,49
2021,178,281,A,old female,49
2021,178,256,B,young female,48
2021,178,143,B,old female,46
2021,178,74,B,old female,46
2021,178,229,A,young female,42
2021,178,205,A,old female,39
2021,178,365,B,young female,38
2021,178,365,B,young female,37
2021,178,365,B,young female,36
2021,178,336,B,young female,35
2021,178,33,B,old female,32
2021,178,116,B,old female,31
2021,178,33,B,old female,31
2021,178,104,B,old female,31
2021,178,104,B,old female,30
2021,178,293,B,young female,30
2021,179,312,B,young female,74
2021,179,47,B,old female,74
2021,179,82,A,old female,71
2021,179,20,B,old female,69
2021,179,92,A,old female,69
2021,179,70,B,old female,68
2021,179,104,B,old female,68
2021,179,104,B,old female,67
2021,179,104,B,old female,66
2021,179,74,B,old female,65
2021,179,281,A,old female,64
2021,179,319,B,young female,64
2021,179,70,B,old female,57
2021,179,46,B,young female,57
2021,179,123,B,old female,54
2021,179,104,B,old female,54
2021,179,143,C,old female,50
2021,179,88,B,old female,47
2021,179,88,B,old female,46
2021,179,249,A,young female,44
2021,179,143,A,old female,42
2021,179,157,A,young female,41
2021,179,256,B,young female,38
2021,179,119,B,young female,38
2021,179,119,B,young female,37
2021,179,336,B,young female,37
2021,179,256,B,young female,36
2021,179,116,B,old female,36
2021,179,336,B,young female,36
2021,179,184,A,old female,36
2021,179,327,B,young female,36
2021,179,19,A,old female,36
2021,179,70,B,old female,30
2021,181,143,B,old female,70
2021,181,143,B,old female,69
2021,181,244,A,young female,65
2021,181,20,B,old female,65
2021,181,205,A,old female,63
2021,181,130,B,old female,61
2021,181,126,A,old female,60
2021,181,293,B,young female,58
2021,181,99,A,old female,57
2021,181,327,B,young female,55
2021,181,327,B,young female,54
2021,181,88,B,old female,53
2021,181,319,B,young female,53
2021,181,33,B,old female,52
2021,181,256,B,young female,52
2021,181,319,B,young female,50
2021,181,281,A,old female,47
2021,181,38,A,old female,47
2021,181,74,A,old female,42
2021,181,19,A,old female,41
2021,181,299,A,young female,40
2021,181,92,A,old female,40
2021,181,365,B,young female,39
2021,181,116,B,old female,37
2021,181,116,B,old female,36
2021,181,82,A,old female,35
2021,181,184,A,old female,32
2021,181,336,B,young female,31
2021,181,336,B,young female,30
2021,181,119,B,young female,30
2021,181,292,A,old female,30
2021,182,103,B,old female,67
2021,182,312,B,young female,67
2021,182,312,B,young female,66
2021,182,312,B,young female,65
2021,182,44,B,old female,64
2021,182,319,B,young female,60
2021,182,327,B,young female,59
2021,182,130,B,old female,58
2021,182,327,B,young female,57
2021,182,74,B,old female,56
2021,182,74,B,old female,55
2021,182,20,B,old female,55
2021,182,64,A,old female,55
2021,182,123,B,old female,52
2021,182,123,B,old female,51
2021,182,123,B,old female,50
2021,182,19,A,old female,39
2021,182,293,B,young female,38
2021,182,33,B,old female,37
2021,182,33,B,old female,36
2021,182,256,B,young female,35
2021,182,70,B,old female,34
2021,182,88,B,old female,33
2021,182,126,A,old female,33
2021,182,107,A,old female,32
2021,182,38,A,old female,30
2021,182,299,A,young female,30
2021,183,47,B,old female,70
2021,183,123,B,old female,70
2021,183,312,B,young female,67
2021,183,123,B,old female,67
2021,183,103,B,old female,67
2021,183,44,B,old female,66
2021,183,74,B,old female,63
2021,183,309,A,young female,62
2021,183,74,B,old female,62
2021,183,281,A,old female,61
2021,183,92,A,old female,60
2021,183,281,A,old female,60
2021,183,94,A,young female,58
2021,183,38,A,old female,54
2021,183,63,A,old female,51
2021,183,365,B,young female,51
2021,183,365,B,young female,50
2021,183,327,B,young female,50
2021,183,293,B,young female,49
2021,183,64,A,old female,48
2021,183,307,A,old female,47
2021,183,126,A,old female,47
2021,183,19,A,old female,47
2021,183,143,A,old female,45
2021,183,256,B,young female,43
2021,183,256,B,young female,42
2021,183,256,B,young female,41
2021,183,116,B,old female,41
2021,183,184,A,old female,39
2021,183,249,A,young female,39
2021,183,336,B,young female,39
2021,183,336,B,young female,38
2021,183,299,A,young female,38
2021,183,70,B,old female,38
2021,183,238,A,young female,37
2021,183,13,B,old female,35
2021,183,46,B,young female,35
2021,183,88,B,old female,35
2021,183,119,B,young female,35
2021,183,119,B,young female,34
2021,183,88,B,old female,34
2021,183,130,B,old female,32
2021,183,95,A,old female,31
2021,184,56,F,old female,74
2021,184,56,F,old female,73
2021,184,56,F,old female,72
2021,184,56,F,old female,71
2021,184,56,F,old female,70
2021,184,56,F,old female,69
2021,184,256,B,young female,69
2021,184,56,F,old female,68
2021,184,281,A,old female,68
2021,184,56,F,old female,67
2021,184,56,F,old female,66
2021,184,56,F,old female,65
2021,184,20,B,old female,65
2021,184,319,B,young female,64
2021,184,144,A,old female,64
2021,184,56,F,old female,64
2021,184,56,F,old female,63
2021,184,327,B,young female,63
2021,184,56,F,old female,62
2021,184,56,F,old female,61
2021,184,293,B,young female,61
2021,184,63,A,old female,60
2021,184,92,A,old female,60
2021,184,56,F,old female,60
2021,184,56,F,old female,59
2021,184,56,F,old female,58
2021,184,56,F,old female,57
2021,184,157,A,young female,57
2021,184,94,A,young female,57
2021,184,19,A,old female,57
2021,184,38,A,old female,57
2021,184,56,F,old female,56
2021,184,56,F,old female,55
2021,184,119,B,young female,55
2021,184,56,F,old female,54
2021,184,280,A,old female,53
2021,184,56,F,old female,53
